Monitoring Location ID,Monitoring Location Name,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Location Type,Activity Start Date,Result Status,Characteristic Name,Method Speciation,Sample Fraction,Result Value,Result Unit
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-02-1990,Final,Phosphate-phosphorus,as P,Total,0.22,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-02-1990,Final,pH,,Total,8.5,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-02-1990,Final,pH,,Total,8.1,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,pH,,Total,7.9,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.054,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,pH,,Total,8.6,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,"Depth, Secchi disk depth",,Total,0.18,m
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.15,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,66.8,ug/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,"Temperature, water",,,7.5,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,10.6,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,10-18-1990,Final,pH,,Total,7.9,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.08,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,10-18-1990,Final,"Depth, Secchi disk depth",,Total,0.2,m
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,10-18-1990,Final,pH,,Total,8.7,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,10-18-1990,Final,"Temperature, water",,,9.4,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,10-18-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,19.4,ug/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,9.7,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.029,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,pH,,Total,7.9,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,10.5,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,pH,,Total,8.6,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.16,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.037,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,10-18-1990,Final,"Temperature, water",,,7.5,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,10-18-1990,Final,pH,,Total,8.6,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.11,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,9.6,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.063,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,10-18-1990,Final,pH,,Total,8.0,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,10-18-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,17.5,ug/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,10-18-1990,Final,"Depth, Secchi disk depth",,Total,0.15,m
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,10-18-1990,Final,"Temperature, water",,,8.3,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,10-18-1990,Final,"Depth, Secchi disk depth",,Total,0.12,m
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,10-18-1990,Final,pH,,Total,8.4,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.029,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,10-18-1990,Final,"Temperature, water",,,7.4,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,9.6,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,10-18-1990,Final,pH,,Total,7.9,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,10-18-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,28.4,ug/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.11,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,pH,,Total,8.7,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,"Depth, Secchi disk depth",,Total,0.18,m
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,10.0,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.025,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,"Temperature, water",,,9.4,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.11,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,pH,,Total,8.1,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,25.6,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,"Temperature, water",,,9.3,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,pH,,Total,8.6,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,8.9,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.028,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.09,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,10-18-1990,Final,pH,,Total,8.1,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,10-18-1990,Final,pH,,Total,8.6,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,10-18-1990,Final,"Depth, Secchi disk depth",,Total,0.18,m
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.09,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,10-18-1990,Final,pH,,Total,8.1,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.026,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,10-18-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,24.7,ug/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,10-18-1990,Final,"Temperature, water",,,9.4,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,9.9,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,pH,,Total,8.7,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,pH,,Total,8.0,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,9.9,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.038,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,"Temperature, water",,,8.5,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,60.7,ug/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.23,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,"Temperature, water",,,8.4,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,Dissolved oxygen (DO),,Total,9.6,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,pH,,Total,7.7,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.036,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,pH,,Total,8.7,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,10-18-1990,Final,Phosphate-phosphorus,as P,Total,0.16,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,11-16-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,11.9,ug/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.01,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,11-16-1990,Final,pH,,Total,8.7,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,11-16-1990,Final,pH,,Total,8.1,None
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,9.7,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.07,mg/l
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,11-16-1990,Final,"Temperature, water",,,6.4,deg C
4917390,UTAH LAKE 1 MI WEST OF PROVO BOAT HARBOR,40.23717289,-111.7646472,Lake,11-16-1990,Final,"Depth, Secchi disk depth",,Total,0.32,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,10.3,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,pH,,Total,8.1,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,pH,,Total,8.6,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,"Depth, Secchi disk depth",,Total,2.8,m
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,21.3,ug/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.08,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.11,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,"Temperature, water",,,6.4,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,"Temperature, water",,,6.4,deg C
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.06,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,pH,,Total,7.9,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,10.3,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.09,mg/l
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,pH,,Total,8.6,None
4917770,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,40.18856667,-111.7313142,Lake,11-16-1990,Final,"Depth, Secchi disk depth",,Total,0.28,m
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,11-16-1990,Final,"Temperature, water",,,6.7,deg C
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,11-16-1990,Final,"Depth, Secchi disk depth",,Total,0.3,m
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.06,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,11-16-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,12.8,ug/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,11-16-1990,Final,pH,,Total,8.1,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,11-16-1990,Final,pH,,Total,8.6,None
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,,mg/l
4917710,UTAH LAKE 1 MI NE OF LINCOLN POINT #03,40.1577293,-111.7913255,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,9.7,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,18.5,ug/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,9.8,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.04,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,pH,,Total,8.1,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,"Temperature, water",,,7.3,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,"Depth, Secchi disk depth",,Total,0.32,m
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,pH,,Total,8.7,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.06,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,"Temperature, water",,,6.4,deg C
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.06,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,9.8,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,pH,,Total,8.7,None
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.06,mg/l
4917500,UTAH LAKE 3 MI WNW OF LINCOLN BEACH,40.16967582,-111.8716056,Lake,11-16-1990,Final,pH,,Total,8.1,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,11-16-1990,Final,pH,,Total,8.0,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.03,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,9.6,mg/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,11-16-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,27.0,ug/l
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,11-16-1990,Final,pH,,Total,8.8,None
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,11-16-1990,Final,"Depth, Secchi disk depth",,Total,0.19,m
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,11-16-1990,Final,"Temperature, water",,,6.1,deg C
4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,40.34216863,-111.8713257,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.07,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,11-16-1990,Final,"Depth, Secchi disk depth",,Total,0.2,m
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,11-16-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,59.3,ug/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,11-16-1990,Final,"Temperature, water",,,7.2,deg C
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,11-16-1990,Final,pH,,Total,8.8,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.09,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,9.9,mg/l
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,11-16-1990,Final,pH,,Total,8.1,None
4917370,UTAH LAKE 1 MI EAST OF PELICAN POINT,40.26828256,-111.8299304,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.08,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Total,0.07,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,"Chlorophyll a, uncorrected for pheophytin",,Total,37.0,ug/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,"Depth, Secchi disk depth",,Total,0.19,m
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,pH,,Total,9.0,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,"Temperature, water",,,7.3,deg C
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,Dissolved oxygen (DO),,Total,11.0,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,Phosphate-phosphorus,as P,Dissolved,0.06,mg/l
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,pH,,Total,7.8,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,pH,,Total,9.0,None
4917310,UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A,40.32087284,-111.7775375,Lake,11-16-1990,Final,"Temperature, water",,,7.1,deg C
